id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
11,X2010.10,11,0,2010,35.11378481,19.26899298,2.079310345,3.664184009,36.7574598,19.26899298,18.54393464,17.02537077,14.13485326,15.37236575,12.66172757,10.48263509,8.635678787,9.22502802,9.98455145,2.079310345,0,0,0.427586207,5.281034483,0.137931034,0,0,0,0.18362069,35.11378481,33.85663845,33.81101079,30.10964648,28.72756227,28.39387265,27.29071423,25.45928834,21.7848679,22.87720683,3.664184009,4.504571915,4.168035003,6.212843587,9.447326507,9.223746809,8.748687381,10.21356396,11.12754421,11.70452853,36.7574598,36.0597532,38.38381075,49.45047167,60.59142319,53.99907827,52.72730154,58.16007403,70.31684258,69.01232487
12,X2010.11,12,0,2010,38.44064944,21.24049609,0.000862069,3.165441499,28.71234229,21.24049609,19.26899298,18.54393464,17.02537077,14.13485326,15.37236575,12.66172757,10.48263509,8.635678787,9.22502802,0.000862069,2.079310345,0,0,0.427586207,5.281034483,0.137931034,0,0,0,38.44064944,35.11378481,33.85663845,33.81101079,30.10964648,28.72756227,28.39387265,27.29071423,25.45928834,21.7848679,3.165441499,3.664184009,4.504571915,4.168035003,6.212843587,9.447326507,9.223746809,8.748687381,10.21356396,11.12754421,28.71234229,36.7574598,36.0597532,38.38381075,49.45047167,60.59142319,53.99907827,52.72730154,58.16007403,70.31684258
13,X2010.12,13,0,2010,38.68208503,23.04840624,0.479310345,1.691859233,26.15223565,23.04840624,21.24049609,19.26899298,18.54393464,17.02537077,14.13485326,15.37236575,12.66172757,10.48263509,8.635678787,0.479310345,0.000862069,2.079310345,0,0,0.427586207,5.281034483,0.137931034,0,0,38.68208503,38.44064944,35.11378481,33.85663845,33.81101079,30.10964648,28.72756227,28.39387265,27.29071423,25.45928834,1.691859233,3.165441499,3.664184009,4.504571915,4.168035003,6.212843587,9.447326507,9.223746809,8.748687381,10.21356396,26.15223565,28.71234229,36.7574598,36.0597532,38.38381075,49.45047167,60.59142319,53.99907827,52.72730154,58.16007403
14,X2010.13,14,0,2010,40.16877483,23.26003165,0,1.471046653,22.4042913,23.26003165,23.04840624,21.24049609,19.26899298,18.54393464,17.02537077,14.13485326,15.37236575,12.66172757,10.48263509,0,0.479310345,0.000862069,2.079310345,0,0,0.427586207,5.281034483,0.137931034,0,40.16877483,38.68208503,38.44064944,35.11378481,33.85663845,33.81101079,30.10964648,28.72756227,28.39387265,27.29071423,1.471046653,1.691859233,3.165441499,3.664184009,4.504571915,4.168035003,6.212843587,9.447326507,9.223746809,8.748687381,22.4042913,26.15223565,28.71234229,36.7574598,36.0597532,38.38381075,49.45047167,60.59142319,53.99907827,52.72730154
15,X2010.14,15,0,2010,41.17852241,24.29967368,0.145689655,1.832486361,24.6427119,24.29967368,23.26003165,23.04840624,21.24049609,19.26899298,18.54393464,17.02537077,14.13485326,15.37236575,12.66172757,0.145689655,0,0.479310345,0.000862069,2.079310345,0,0,0.427586207,5.281034483,0.137931034,41.17852241,40.16877483,38.68208503,38.44064944,35.11378481,33.85663845,33.81101079,30.10964648,28.72756227,28.39387265,1.832486361,1.471046653,1.691859233,3.165441499,3.664184009,4.504571915,4.168035003,6.212843587,9.447326507,9.223746809,24.6427119,22.4042913,26.15223565,28.71234229,36.7574598,36.0597532,38.38381075,49.45047167,60.59142319,53.99907827
16,X2010.15,16,0,2010,41.27024208,25.73068723,1.645689655,1.69908657,26.7680705,25.73068723,24.29967368,23.26003165,23.04840624,21.24049609,19.26899298,18.54393464,17.02537077,14.13485326,15.37236575,1.645689655,0.145689655,0,0.479310345,0.000862069,2.079310345,0,0,0.427586207,5.281034483,41.27024208,41.17852241,40.16877483,38.68208503,38.44064944,35.11378481,33.85663845,33.81101079,30.10964648,28.72756227,1.69908657,1.832486361,1.471046653,1.691859233,3.165441499,3.664184009,4.504571915,4.168035003,6.212843587,9.447326507,26.7680705,24.6427119,22.4042913,26.15223565,28.71234229,36.7574598,36.0597532,38.38381075,49.45047167,60.59142319
17,X2010.16,17,0,2010,40.4664303,25.10223864,9.838793103,2.8066965,30.77830619,25.10223864,25.73068723,24.29967368,23.26003165,23.04840624,21.24049609,19.26899298,18.54393464,17.02537077,14.13485326,9.838793103,1.645689655,0.145689655,0,0.479310345,0.000862069,2.079310345,0,0,0.427586207,40.4664303,41.27024208,41.17852241,40.16877483,38.68208503,38.44064944,35.11378481,33.85663845,33.81101079,30.10964648,2.8066965,1.69908657,1.832486361,1.471046653,1.691859233,3.165441499,3.664184009,4.504571915,4.168035003,6.212843587,30.77830619,26.7680705,24.6427119,22.4042913,26.15223565,28.71234229,36.7574598,36.0597532,38.38381075,49.45047167
18,X2010.17,18,0,2010,37.38947961,24.36321646,21.27068966,7.330503484,47.65607772,24.36321646,25.10223864,25.73068723,24.29967368,23.26003165,23.04840624,21.24049609,19.26899298,18.54393464,17.02537077,21.27068966,9.838793103,1.645689655,0.145689655,0,0.479310345,0.000862069,2.079310345,0,0,37.38947961,40.4664303,41.27024208,41.17852241,40.16877483,38.68208503,38.44064944,35.11378481,33.85663845,33.81101079,7.330503484,2.8066965,1.69908657,1.832486361,1.471046653,1.691859233,3.165441499,3.664184009,4.504571915,4.168035003,47.65607772,30.77830619,26.7680705,24.6427119,22.4042913,26.15223565,28.71234229,36.7574598,36.0597532,38.38381075
19,X2010.18,19,0,2010,39.88213659,25.16897092,8.590517241,5.310758395,37.86527557,25.16897092,24.36321646,25.10223864,25.73068723,24.29967368,23.26003165,23.04840624,21.24049609,19.26899298,18.54393464,8.590517241,21.27068966,9.838793103,1.645689655,0.145689655,0,0.479310345,0.000862069,2.079310345,0,39.88213659,37.38947961,40.4664303,41.27024208,41.17852241,40.16877483,38.68208503,38.44064944,35.11378481,33.85663845,5.310758395,7.330503484,2.8066965,1.69908657,1.832486361,1.471046653,1.691859233,3.165441499,3.664184009,4.504571915,37.86527557,47.65607772,30.77830619,26.7680705,24.6427119,22.4042913,26.15223565,28.71234229,36.7574598,36.0597532
20,X2010.19,20,0,2010,39.64851917,26.56528582,3.744827586,3.353829244,41.3918033,26.56528582,25.16897092,24.36321646,25.10223864,25.73068723,24.29967368,23.26003165,23.04840624,21.24049609,19.26899298,3.744827586,8.590517241,21.27068966,9.838793103,1.645689655,0.145689655,0,0.479310345,0.000862069,2.079310345,39.64851917,39.88213659,37.38947961,40.4664303,41.27024208,41.17852241,40.16877483,38.68208503,38.44064944,35.11378481,3.353829244,5.310758395,7.330503484,2.8066965,1.69908657,1.832486361,1.471046653,1.691859233,3.165441499,3.664184009,41.3918033,37.86527557,47.65607772,30.77830619,26.7680705,24.6427119,22.4042913,26.15223565,28.71234229,36.7574598
21,X2010.20,21,0,2010,36.80203631,25.11160823,19.00517241,7.366157988,57.34130215,25.11160823,26.56528582,25.16897092,24.36321646,25.10223864,25.73068723,24.29967368,23.26003165,23.04840624,21.24049609,19.00517241,3.744827586,8.590517241,21.27068966,9.838793103,1.645689655,0.145689655,0,0.479310345,0.000862069,36.80203631,39.64851917,39.88213659,37.38947961,40.4664303,41.27024208,41.17852241,40.16877483,38.68208503,38.44064944,7.366157988,3.353829244,5.310758395,7.330503484,2.8066965,1.69908657,1.832486361,1.471046653,1.691859233,3.165441499,57.34130215,41.3918033,37.86527557,47.65607772,30.77830619,26.7680705,24.6427119,22.4042913,26.15223565,28.71234229
22,X2010.21,22,0,2010,39.37550934,26.44300933,10.64224138,7.749061063,43.68847849,26.44300933,25.11160823,26.56528582,25.16897092,24.36321646,25.10223864,25.73068723,24.29967368,23.26003165,23.04840624,10.64224138,19.00517241,3.744827586,8.590517241,21.27068966,9.838793103,1.645689655,0.145689655,0,0.479310345,39.37550934,36.80203631,39.64851917,39.88213659,37.38947961,40.4664303,41.27024208,41.17852241,40.16877483,38.68208503,7.749061063,7.366157988,3.353829244,5.310758395,7.330503484,2.8066965,1.69908657,1.832486361,1.471046653,1.691859233,43.68847849,57.34130215,41.3918033,37.86527557,47.65607772,30.77830619,26.7680705,24.6427119,22.4042913,26.15223565
23,X2010.22,23,0,2010,39.78694722,27.47109969,11.17758621,6.214297813,44.91132472,27.47109969,26.44300933,25.11160823,26.56528582,25.16897092,24.36321646,25.10223864,25.73068723,24.29967368,23.26003165,11.17758621,10.64224138,19.00517241,3.744827586,8.590517241,21.27068966,9.838793103,1.645689655,0.145689655,0,39.78694722,39.37550934,36.80203631,39.64851917,39.88213659,37.38947961,40.4664303,41.27024208,41.17852241,40.16877483,6.214297813,7.749061063,7.366157988,3.353829244,5.310758395,7.330503484,2.8066965,1.69908657,1.832486361,1.471046653,44.91132472,43.68847849,57.34130215,41.3918033,37.86527557,47.65607772,30.77830619,26.7680705,24.6427119,22.4042913
24,X2010.23,24,0,2010,37.39699857,26.53028844,9.347413793,8.966923133,58.8657672,26.53028844,27.47109969,26.44300933,25.11160823,26.56528582,25.16897092,24.36321646,25.10223864,25.73068723,24.29967368,9.347413793,11.17758621,10.64224138,19.00517241,3.744827586,8.590517241,21.27068966,9.838793103,1.645689655,0.145689655,37.39699857,39.78694722,39.37550934,36.80203631,39.64851917,39.88213659,37.38947961,40.4664303,41.27024208,41.17852241,8.966923133,6.214297813,7.749061063,7.366157988,3.353829244,5.310758395,7.330503484,2.8066965,1.69908657,1.832486361,58.8657672,44.91132472,43.68847849,57.34130215,41.3918033,37.86527557,47.65607772,30.77830619,26.7680705,24.6427119
25,X2010.24,25,0,2010,36.05034268,26.01600553,35.92068966,18.3109163,68.08877686,26.01600553,26.53028844,27.47109969,26.44300933,25.11160823,26.56528582,25.16897092,24.36321646,25.10223864,25.73068723,35.92068966,9.347413793,11.17758621,10.64224138,19.00517241,3.744827586,8.590517241,21.27068966,9.838793103,1.645689655,36.05034268,37.39699857,39.78694722,39.37550934,36.80203631,39.64851917,39.88213659,37.38947961,40.4664303,41.27024208,18.3109163,8.966923133,6.214297813,7.749061063,7.366157988,3.353829244,5.310758395,7.330503484,2.8066965,1.69908657,68.08877686,58.8657672,44.91132472,43.68847849,57.34130215,41.3918033,37.86527557,47.65607772,30.77830619,26.7680705
26,X2010.25,26,0,2010,34.52380602,25.61122637,56.41896552,27.16269605,80.37647602,25.61122637,26.01600553,26.53028844,27.47109969,26.44300933,25.11160823,26.56528582,25.16897092,24.36321646,25.10223864,56.41896552,35.92068966,9.347413793,11.17758621,10.64224138,19.00517241,3.744827586,8.590517241,21.27068966,9.838793103,34.52380602,36.05034268,37.39699857,39.78694722,39.37550934,36.80203631,39.64851917,39.88213659,37.38947961,40.4664303,27.16269605,18.3109163,8.966923133,6.214297813,7.749061063,7.366157988,3.353829244,5.310758395,7.330503484,2.8066965,80.37647602,68.08877686,58.8657672,44.91132472,43.68847849,57.34130215,41.3918033,37.86527557,47.65607772,30.77830619
27,X2010.26,27,0,2010,34.06769475,25.43365325,18.55086207,23.54876566,73.53932629,25.43365325,25.61122637,26.01600553,26.53028844,27.47109969,26.44300933,25.11160823,26.56528582,25.16897092,24.36321646,18.55086207,56.41896552,35.92068966,9.347413793,11.17758621,10.64224138,19.00517241,3.744827586,8.590517241,21.27068966,34.06769475,34.52380602,36.05034268,37.39699857,39.78694722,39.37550934,36.80203631,39.64851917,39.88213659,37.38947961,23.54876566,27.16269605,18.3109163,8.966923133,6.214297813,7.749061063,7.366157988,3.353829244,5.310758395,7.330503484,73.53932629,80.37647602,68.08877686,58.8657672,44.91132472,43.68847849,57.34130215,41.3918033,37.86527557,47.65607772
28,X2010.27,28,0,2010,32.96730648,25.08176719,65.78793103,33.33786895,81.65173584,25.08176719,25.43365325,25.61122637,26.01600553,26.53028844,27.47109969,26.44300933,25.11160823,26.56528582,25.16897092,65.78793103,18.55086207,56.41896552,35.92068966,9.347413793,11.17758621,10.64224138,19.00517241,3.744827586,8.590517241,32.96730648,34.06769475,34.52380602,36.05034268,37.39699857,39.78694722,39.37550934,36.80203631,39.64851917,39.88213659,33.33786895,23.54876566,27.16269605,18.3109163,8.966923133,6.214297813,7.749061063,7.366157988,3.353829244,5.310758395,81.65173584,73.53932629,80.37647602,68.08877686,58.8657672,44.91132472,43.68847849,57.34130215,41.3918033,37.86527557
29,X2010.28,29,0,2010,33.94645287,25.69085628,16.76982759,29.45057358,77.9199451,25.69085628,25.08176719,25.43365325,25.61122637,26.01600553,26.53028844,27.47109969,26.44300933,25.11160823,26.56528582,16.76982759,65.78793103,18.55086207,56.41896552,35.92068966,9.347413793,11.17758621,10.64224138,19.00517241,3.744827586,33.94645287,32.96730648,34.06769475,34.52380602,36.05034268,37.39699857,39.78694722,39.37550934,36.80203631,39.64851917,29.45057358,33.33786895,23.54876566,27.16269605,18.3109163,8.966923133,6.214297813,7.749061063,7.366157988,3.353829244,77.9199451,81.65173584,73.53932629,80.37647602,68.08877686,58.8657672,44.91132472,43.68847849,57.34130215,41.3918033
30,X2010.29,30,0,2010,32.13977344,24.99387116,55.23362069,34.91100719,85.13582788,24.99387116,25.69085628,25.08176719,25.43365325,25.61122637,26.01600553,26.53028844,27.47109969,26.44300933,25.11160823,55.23362069,16.76982759,65.78793103,18.55086207,56.41896552,35.92068966,9.347413793,11.17758621,10.64224138,19.00517241,32.13977344,33.94645287,32.96730648,34.06769475,34.52380602,36.05034268,37.39699857,39.78694722,39.37550934,36.80203631,34.91100719,29.45057358,33.33786895,23.54876566,27.16269605,18.3109163,8.966923133,6.214297813,7.749061063,7.366157988,85.13582788,77.9199451,81.65173584,73.53932629,80.37647602,68.08877686,58.8657672,44.91132472,43.68847849,57.34130215
31,X2010.30,31,0,2010,31.91901507,24.86530678,46.55431034,37.98435203,84.48935232,24.86530678,24.99387116,25.69085628,25.08176719,25.43365325,25.61122637,26.01600553,26.53028844,27.47109969,26.44300933,46.55431034,55.23362069,16.76982759,65.78793103,18.55086207,56.41896552,35.92068966,9.347413793,11.17758621,10.64224138,31.91901507,32.13977344,33.94645287,32.96730648,34.06769475,34.52380602,36.05034268,37.39699857,39.78694722,39.37550934,37.98435203,34.91100719,29.45057358,33.33786895,23.54876566,27.16269605,18.3109163,8.966923133,6.214297813,7.749061063,84.48935232,85.13582788,77.9199451,81.65173584,73.53932629,80.37647602,68.08877686,58.8657672,44.91132472,43.68847849
32,X2010.31,32,0,2010,33.64180306,25.20474735,25.83534483,33.00188252,78.89077267,25.20474735,24.86530678,24.99387116,25.69085628,25.08176719,25.43365325,25.61122637,26.01600553,26.53028844,27.47109969,25.83534483,46.55431034,55.23362069,16.76982759,65.78793103,18.55086207,56.41896552,35.92068966,9.347413793,11.17758621,33.64180306,31.91901507,32.13977344,33.94645287,32.96730648,34.06769475,34.52380602,36.05034268,37.39699857,39.78694722,33.00188252,37.98435203,34.91100719,29.45057358,33.33786895,23.54876566,27.16269605,18.3109163,8.966923133,6.214297813,78.89077267,84.48935232,85.13582788,77.9199451,81.65173584,73.53932629,80.37647602,68.08877686,58.8657672,44.91132472
33,X2010.32,33,0,2010,32.64403048,25.20877449,49.04396552,35.13701182,82.74001887,25.20877449,25.20474735,24.86530678,24.99387116,25.69085628,25.08176719,25.43365325,25.61122637,26.01600553,26.53028844,49.04396552,25.83534483,46.55431034,55.23362069,16.76982759,65.78793103,18.55086207,56.41896552,35.92068966,9.347413793,32.64403048,33.64180306,31.91901507,32.13977344,33.94645287,32.96730648,34.06769475,34.52380602,36.05034268,37.39699857,35.13701182,33.00188252,37.98435203,34.91100719,29.45057358,33.33786895,23.54876566,27.16269605,18.3109163,8.966923133,82.74001887,78.89077267,84.48935232,85.13582788,77.9199451,81.65173584,73.53932629,80.37647602,68.08877686,58.8657672
34,X2010.33,34,0,2010,32.31680261,24.74971217,71.10689655,39.71544878,86.16777059,24.74971217,25.20877449,25.20474735,24.86530678,24.99387116,25.69085628,25.08176719,25.43365325,25.61122637,26.01600553,71.10689655,49.04396552,25.83534483,46.55431034,55.23362069,16.76982759,65.78793103,18.55086207,56.41896552,35.92068966,32.31680261,32.64403048,33.64180306,31.91901507,32.13977344,33.94645287,32.96730648,34.06769475,34.52380602,36.05034268,39.71544878,35.13701182,33.00188252,37.98435203,34.91100719,29.45057358,33.33786895,23.54876566,27.16269605,18.3109163,86.16777059,82.74001887,78.89077267,84.48935232,85.13582788,77.9199451,81.65173584,73.53932629,80.37647602,68.08877686
35,X2010.34,35,0,2010,32.51871579,25.15629859,21.11293103,37.94921879,83.51932817,25.15629859,24.74971217,25.20877449,25.20474735,24.86530678,24.99387116,25.69085628,25.08176719,25.43365325,25.61122637,21.11293103,71.10689655,49.04396552,25.83534483,46.55431034,55.23362069,16.76982759,65.78793103,18.55086207,56.41896552,32.51871579,32.31680261,32.64403048,33.64180306,31.91901507,32.13977344,33.94645287,32.96730648,34.06769475,34.52380602,37.94921879,39.71544878,35.13701182,33.00188252,37.98435203,34.91100719,29.45057358,33.33786895,23.54876566,27.16269605,83.51932817,86.16777059,82.74001887,78.89077267,84.48935232,85.13582788,77.9199451,81.65173584,73.53932629,80.37647602
36,X2010.35,36,0,2010,32.95668038,25.3064909,18.33448276,34.57411606,79.71497401,25.3064909,25.15629859,24.74971217,25.20877449,25.20474735,24.86530678,24.99387116,25.69085628,25.08176719,25.43365325,18.33448276,21.11293103,71.10689655,49.04396552,25.83534483,46.55431034,55.23362069,16.76982759,65.78793103,18.55086207,32.95668038,32.51871579,32.31680261,32.64403048,33.64180306,31.91901507,32.13977344,33.94645287,32.96730648,34.06769475,34.57411606,37.94921879,39.71544878,35.13701182,33.00188252,37.98435203,34.91100719,29.45057358,33.33786895,23.54876566,79.71497401,83.51932817,86.16777059,82.74001887,78.89077267,84.48935232,85.13582788,77.9199451,81.65173584,73.53932629
37,X2010.36,37,0,2010,31.61388683,24.33102381,94.39224138,39.74133075,87.53875384,24.33102381,25.3064909,25.15629859,24.74971217,25.20877449,25.20474735,24.86530678,24.99387116,25.69085628,25.08176719,94.39224138,18.33448276,21.11293103,71.10689655,49.04396552,25.83534483,46.55431034,55.23362069,16.76982759,65.78793103,31.61388683,32.95668038,32.51871579,32.31680261,32.64403048,33.64180306,31.91901507,32.13977344,33.94645287,32.96730648,39.74133075,34.57411606,37.94921879,39.71544878,35.13701182,33.00188252,37.98435203,34.91100719,29.45057358,33.33786895,87.53875384,79.71497401,83.51932817,86.16777059,82.74001887,78.89077267,84.48935232,85.13582788,77.9199451,81.65173584
38,X2010.37,38,0,2010,31.09038403,23.7062455,56.55775862,43.89943928,85.87438651,23.7062455,24.33102381,25.3064909,25.15629859,24.74971217,25.20877449,25.20474735,24.86530678,24.99387116,25.69085628,56.55775862,94.39224138,18.33448276,21.11293103,71.10689655,49.04396552,25.83534483,46.55431034,55.23362069,16.76982759,31.09038403,31.61388683,32.95668038,32.51871579,32.31680261,32.64403048,33.64180306,31.91901507,32.13977344,33.94645287,43.89943928,39.74133075,34.57411606,37.94921879,39.71544878,35.13701182,33.00188252,37.98435203,34.91100719,29.45057358,85.87438651,87.53875384,79.71497401,83.51932817,86.16777059,82.74001887,78.89077267,84.48935232,85.13582788,77.9199451
