id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
11,X2010.10,11,0,2010,35.13523201,20.34824125,5.053149606,5.526654398,37.79910709,20.34824125,20.89442392,19.18728302,19.63663056,18.79310066,16.39402974,16.44110113,14.92434037,17.15450083,18.71208442,5.053149606,0,0.007874016,0.365748031,0.304330709,0,0,0,4.891338583,26.1511811,35.13523201,35.30360297,34.42173729,34.13805708,33.58521771,31.48338958,30.74931254,29.72646326,29.864725,29.77656335,5.526654398,5.254781697,7.751264327,8.675993164,8.095337022,7.971845914,8.659471798,11.15783549,13.74464715,14.84819083,37.79910709,43.18301405,44.99183758,49.08858182,53.38998066,48.83746734,49.9026502,52.98976012,60.35904664,70.94544248
12,X2010.11,12,0,2010,35.90531125,20.4246815,0.011417323,5.36178253,40.6304429,20.4246815,20.34824125,20.89442392,19.18728302,19.63663056,18.79310066,16.39402974,16.44110113,14.92434037,17.15450083,0.011417323,5.053149606,0,0.007874016,0.365748031,0.304330709,0,0,0,4.891338583,35.90531125,35.13523201,35.30360297,34.42173729,34.13805708,33.58521771,31.48338958,30.74931254,29.72646326,29.864725,5.36178253,5.526654398,5.254781697,7.751264327,8.675993164,8.095337022,7.971845914,8.659471798,11.15783549,13.74464715,40.6304429,37.79910709,43.18301405,44.99183758,49.08858182,53.38998066,48.83746734,49.9026502,52.98976012,60.35904664
13,X2010.12,13,0,2010,35.36615691,22.0648315,1.760629921,8.603768163,47.82684754,22.0648315,20.4246815,20.34824125,20.89442392,19.18728302,19.63663056,18.79310066,16.39402974,16.44110113,14.92434037,1.760629921,0.011417323,5.053149606,0,0.007874016,0.365748031,0.304330709,0,0,0,35.36615691,35.90531125,35.13523201,35.30360297,34.42173729,34.13805708,33.58521771,31.48338958,30.74931254,29.72646326,8.603768163,5.36178253,5.526654398,5.254781697,7.751264327,8.675993164,8.095337022,7.971845914,8.659471798,11.15783549,47.82684754,40.6304429,37.79910709,43.18301405,44.99183758,49.08858182,53.38998066,48.83746734,49.9026502,52.98976012
14,X2010.13,14,0,2010,36.8416131,22.50128913,0.057086614,7.017056414,43.58144626,22.50128913,22.0648315,20.4246815,20.34824125,20.89442392,19.18728302,19.63663056,18.79310066,16.39402974,16.44110113,0.057086614,1.760629921,0.011417323,5.053149606,0,0.007874016,0.365748031,0.304330709,0,0,36.8416131,35.36615691,35.90531125,35.13523201,35.30360297,34.42173729,34.13805708,33.58521771,31.48338958,30.74931254,7.017056414,8.603768163,5.36178253,5.526654398,5.254781697,7.751264327,8.675993164,8.095337022,7.971845914,8.659471798,43.58144626,47.82684754,40.6304429,37.79910709,43.18301405,44.99183758,49.08858182,53.38998066,48.83746734,49.9026502
15,X2010.14,15,0,2010,36.95681175,23.3613615,6.959448819,12.29195758,53.05424848,23.3613615,22.50128913,22.0648315,20.4246815,20.34824125,20.89442392,19.18728302,19.63663056,18.79310066,16.39402974,6.959448819,0.057086614,1.760629921,0.011417323,5.053149606,0,0.007874016,0.365748031,0.304330709,0,36.95681175,36.8416131,35.36615691,35.90531125,35.13523201,35.30360297,34.42173729,34.13805708,33.58521771,31.48338958,12.29195758,7.017056414,8.603768163,5.36178253,5.526654398,5.254781697,7.751264327,8.675993164,8.095337022,7.971845914,53.05424848,43.58144626,47.82684754,40.6304429,37.79910709,43.18301405,44.99183758,49.08858182,53.38998066,48.83746734
16,X2010.15,16,0,2010,36.44807243,23.40956325,6.212992126,15.82808019,55.0729449,23.40956325,23.3613615,22.50128913,22.0648315,20.4246815,20.34824125,20.89442392,19.18728302,19.63663056,18.79310066,6.212992126,6.959448819,0.057086614,1.760629921,0.011417323,5.053149606,0,0.007874016,0.365748031,0.304330709,36.44807243,36.95681175,36.8416131,35.36615691,35.90531125,35.13523201,35.30360297,34.42173729,34.13805708,33.58521771,15.82808019,12.29195758,7.017056414,8.603768163,5.36178253,5.526654398,5.254781697,7.751264327,8.675993164,8.095337022,55.0729449,53.05424848,43.58144626,47.82684754,40.6304429,37.79910709,43.18301405,44.99183758,49.08858182,53.38998066
17,X2010.16,17,0,2010,36.32013028,23.45126449,8.901968504,19.26741491,52.92110376,23.45126449,23.40956325,23.3613615,22.50128913,22.0648315,20.4246815,20.34824125,20.89442392,19.18728302,19.63663056,8.901968504,6.212992126,6.959448819,0.057086614,1.760629921,0.011417323,5.053149606,0,0.007874016,0.365748031,36.32013028,36.44807243,36.95681175,36.8416131,35.36615691,35.90531125,35.13523201,35.30360297,34.42173729,34.13805708,19.26741491,15.82808019,12.29195758,7.017056414,8.603768163,5.36178253,5.526654398,5.254781697,7.751264327,8.675993164,52.92110376,55.0729449,53.05424848,43.58144626,47.82684754,40.6304429,37.79910709,43.18301405,44.99183758,49.08858182
18,X2010.17,18,10,2010,34.51456485,22.48865258,12.31259843,17.30734539,59.88288461,22.48865258,23.45126449,23.40956325,23.3613615,22.50128913,22.0648315,20.4246815,20.34824125,20.89442392,19.18728302,12.31259843,8.901968504,6.212992126,6.959448819,0.057086614,1.760629921,0.011417323,5.053149606,0,0.007874016,34.51456485,36.32013028,36.44807243,36.95681175,36.8416131,35.36615691,35.90531125,35.13523201,35.30360297,34.42173729,17.30734539,19.26741491,15.82808019,12.29195758,7.017056414,8.603768163,5.36178253,5.526654398,5.254781697,7.751264327,59.88288461,52.92110376,55.0729449,53.05424848,43.58144626,47.82684754,40.6304429,37.79910709,43.18301405,44.99183758
19,X2010.18,19,12,2010,36.73564958,24.28742833,5.139370079,17.00423963,53.73873548,24.28742833,22.48865258,23.45126449,23.40956325,23.3613615,22.50128913,22.0648315,20.4246815,20.34824125,20.89442392,5.139370079,12.31259843,8.901968504,6.212992126,6.959448819,0.057086614,1.760629921,0.011417323,5.053149606,0,36.73564958,34.51456485,36.32013028,36.44807243,36.95681175,36.8416131,35.36615691,35.90531125,35.13523201,35.30360297,17.00423963,17.30734539,19.26741491,15.82808019,12.29195758,7.017056414,8.603768163,5.36178253,5.526654398,5.254781697,53.73873548,59.88288461,52.92110376,55.0729449,53.05424848,43.58144626,47.82684754,40.6304429,37.79910709,43.18301405
20,X2010.19,20,0,2010,34.95129802,23.65243821,18.04133858,20.31540866,58.29123687,23.65243821,24.28742833,22.48865258,23.45126449,23.40956325,23.3613615,22.50128913,22.0648315,20.4246815,20.34824125,18.04133858,5.139370079,12.31259843,8.901968504,6.212992126,6.959448819,0.057086614,1.760629921,0.011417323,5.053149606,34.95129802,36.73564958,34.51456485,36.32013028,36.44807243,36.95681175,36.8416131,35.36615691,35.90531125,35.13523201,20.31540866,17.00423963,17.30734539,19.26741491,15.82808019,12.29195758,7.017056414,8.603768163,5.36178253,5.526654398,58.29123687,53.73873548,59.88288461,52.92110376,55.0729449,53.05424848,43.58144626,47.82684754,40.6304429,37.79910709
21,X2010.20,21,0,2010,34.37975851,23.18674562,20.2488189,27.957778,60.64787835,23.18674562,23.65243821,24.28742833,22.48865258,23.45126449,23.40956325,23.3613615,22.50128913,22.0648315,20.4246815,20.2488189,18.04133858,5.139370079,12.31259843,8.901968504,6.212992126,6.959448819,0.057086614,1.760629921,0.011417323,34.37975851,34.95129802,36.73564958,34.51456485,36.32013028,36.44807243,36.95681175,36.8416131,35.36615691,35.90531125,27.957778,20.31540866,17.00423963,17.30734539,19.26741491,15.82808019,12.29195758,7.017056414,8.603768163,5.36178253,60.64787835,58.29123687,53.73873548,59.88288461,52.92110376,55.0729449,53.05424848,43.58144626,47.82684754,40.6304429
22,X2010.21,22,0,2010,34.67131801,23.20016244,19.63503937,24.33317628,59.40086362,23.20016244,23.18674562,23.65243821,24.28742833,22.48865258,23.45126449,23.40956325,23.3613615,22.50128913,22.0648315,19.63503937,20.2488189,18.04133858,5.139370079,12.31259843,8.901968504,6.212992126,6.959448819,0.057086614,1.760629921,34.67131801,34.37975851,34.95129802,36.73564958,34.51456485,36.32013028,36.44807243,36.95681175,36.8416131,35.36615691,24.33317628,27.957778,20.31540866,17.00423963,17.30734539,19.26741491,15.82808019,12.29195758,7.017056414,8.603768163,59.40086362,60.64787835,58.29123687,53.73873548,59.88288461,52.92110376,55.0729449,53.05424848,43.58144626,47.82684754
23,X2010.22,23,40,2010,33.16211888,22.63998447,20.04448819,25.514103,66.27998812,22.63998447,23.20016244,23.18674562,23.65243821,24.28742833,22.48865258,23.45126449,23.40956325,23.3613615,22.50128913,20.04448819,19.63503937,20.2488189,18.04133858,5.139370079,12.31259843,8.901968504,6.212992126,6.959448819,0.057086614,33.16211888,34.67131801,34.37975851,34.95129802,36.73564958,34.51456485,36.32013028,36.44807243,36.95681175,36.8416131,25.514103,24.33317628,27.957778,20.31540866,17.00423963,17.30734539,19.26741491,15.82808019,12.29195758,7.017056414,66.27998812,59.40086362,60.64787835,58.29123687,53.73873548,59.88288461,52.92110376,55.0729449,53.05424848,43.58144626
24,X2010.23,24,0,2010,28.84360865,21.77452599,72.87322835,43.95071656,79.6633734,21.77452599,22.63998447,23.20016244,23.18674562,23.65243821,24.28742833,22.48865258,23.45126449,23.40956325,23.3613615,72.87322835,20.04448819,19.63503937,20.2488189,18.04133858,5.139370079,12.31259843,8.901968504,6.212992126,6.959448819,28.84360865,33.16211888,34.67131801,34.37975851,34.95129802,36.73564958,34.51456485,36.32013028,36.44807243,36.95681175,43.95071656,25.514103,24.33317628,27.957778,20.31540866,17.00423963,17.30734539,19.26741491,15.82808019,12.29195758,79.6633734,66.27998812,59.40086362,60.64787835,58.29123687,53.73873548,59.88288461,52.92110376,55.0729449,53.05424848
25,X2010.24,25,0,2010,29.88122143,21.77689296,35.45,33.56739103,78.41654228,21.77689296,21.77452599,22.63998447,23.20016244,23.18674562,23.65243821,24.28742833,22.48865258,23.45126449,23.40956325,35.45,72.87322835,20.04448819,19.63503937,20.2488189,18.04133858,5.139370079,12.31259843,8.901968504,6.212992126,29.88122143,28.84360865,33.16211888,34.67131801,34.37975851,34.95129802,36.73564958,34.51456485,36.32013028,36.44807243,33.56739103,43.95071656,25.514103,24.33317628,27.957778,20.31540866,17.00423963,17.30734539,19.26741491,15.82808019,78.41654228,79.6633734,66.27998812,59.40086362,60.64787835,58.29123687,53.73873548,59.88288461,52.92110376,55.0729449
26,X2010.25,26,0,2010,30.60975585,21.68257054,32.03425197,30.0415351,75.91335003,21.68257054,21.77689296,21.77452599,22.63998447,23.20016244,23.18674562,23.65243821,24.28742833,22.48865258,23.45126449,32.03425197,35.45,72.87322835,20.04448819,19.63503937,20.2488189,18.04133858,5.139370079,12.31259843,8.901968504,30.60975585,29.88122143,28.84360865,33.16211888,34.67131801,34.37975851,34.95129802,36.73564958,34.51456485,36.32013028,30.0415351,33.56739103,43.95071656,25.514103,24.33317628,27.957778,20.31540866,17.00423963,17.30734539,19.26741491,75.91335003,78.41654228,79.6633734,66.27998812,59.40086362,60.64787835,58.29123687,53.73873548,59.88288461,52.92110376
27,X2010.26,27,0,2010,28.73199434,21.03737623,60.59212598,35.07259199,82.40102431,21.03737623,21.68257054,21.77689296,21.77452599,22.63998447,23.20016244,23.18674562,23.65243821,24.28742833,22.48865258,60.59212598,32.03425197,35.45,72.87322835,20.04448819,19.63503937,20.2488189,18.04133858,5.139370079,12.31259843,28.73199434,30.60975585,29.88122143,28.84360865,33.16211888,34.67131801,34.37975851,34.95129802,36.73564958,34.51456485,35.07259199,30.0415351,33.56739103,43.95071656,25.514103,24.33317628,27.957778,20.31540866,17.00423963,17.30734539,82.40102431,75.91335003,78.41654228,79.6633734,66.27998812,59.40086362,60.64787835,58.29123687,53.73873548,59.88288461
28,X2010.27,28,212,2010,30.29519514,21.74899216,21.75905512,36.48365831,76.28339238,21.74899216,21.03737623,21.68257054,21.77689296,21.77452599,22.63998447,23.20016244,23.18674562,23.65243821,24.28742833,21.75905512,60.59212598,32.03425197,35.45,72.87322835,20.04448819,19.63503937,20.2488189,18.04133858,5.139370079,30.29519514,28.73199434,30.60975585,29.88122143,28.84360865,33.16211888,34.67131801,34.37975851,34.95129802,36.73564958,36.48365831,35.07259199,30.0415351,33.56739103,43.95071656,25.514103,24.33317628,27.957778,20.31540866,17.00423963,76.28339238,82.40102431,75.91335003,78.41654228,79.6633734,66.27998812,59.40086362,60.64787835,58.29123687,53.73873548
29,X2010.28,29,0,2010,28.01691893,21.02483428,73.82519685,41.13207418,85.7488256,21.02483428,21.74899216,21.03737623,21.68257054,21.77689296,21.77452599,22.63998447,23.20016244,23.18674562,23.65243821,73.82519685,21.75905512,60.59212598,32.03425197,35.45,72.87322835,20.04448819,19.63503937,20.2488189,18.04133858,28.01691893,30.29519514,28.73199434,30.60975585,29.88122143,28.84360865,33.16211888,34.67131801,34.37975851,34.95129802,41.13207418,36.48365831,35.07259199,30.0415351,33.56739103,43.95071656,25.514103,24.33317628,27.957778,20.31540866,85.7488256,76.28339238,82.40102431,75.91335003,78.41654228,79.6633734,66.27998812,59.40086362,60.64787835,58.29123687
30,X2010.29,30,0,2010,27.64415231,20.85365988,88.55944882,47.87002755,85.02571961,20.85365988,21.02483428,21.74899216,21.03737623,21.68257054,21.77689296,21.77452599,22.63998447,23.20016244,23.18674562,88.55944882,73.82519685,21.75905512,60.59212598,32.03425197,35.45,72.87322835,20.04448819,19.63503937,20.2488189,27.64415231,28.01691893,30.29519514,28.73199434,30.60975585,29.88122143,28.84360865,33.16211888,34.67131801,34.37975851,47.87002755,41.13207418,36.48365831,35.07259199,30.0415351,33.56739103,43.95071656,25.514103,24.33317628,27.957778,85.02571961,85.7488256,76.28339238,82.40102431,75.91335003,78.41654228,79.6633734,66.27998812,59.40086362,60.64787835
31,X2010.30,31,0,2010,28.18988069,20.97050112,64.94370079,42.67927958,81.49388451,20.97050112,20.85365988,21.02483428,21.74899216,21.03737623,21.68257054,21.77689296,21.77452599,22.63998447,23.20016244,64.94370079,88.55944882,73.82519685,21.75905512,60.59212598,32.03425197,35.45,72.87322835,20.04448819,19.63503937,28.18988069,27.64415231,28.01691893,30.29519514,28.73199434,30.60975585,29.88122143,28.84360865,33.16211888,34.67131801,42.67927958,47.87002755,41.13207418,36.48365831,35.07259199,30.0415351,33.56739103,43.95071656,25.514103,24.33317628,81.49388451,85.02571961,85.7488256,76.28339238,82.40102431,75.91335003,78.41654228,79.6633734,66.27998812,59.40086362
32,X2010.31,32,0,2010,29.4967827,21.2688372,21.99566929,42.27216281,78.10891103,21.2688372,20.97050112,20.85365988,21.02483428,21.74899216,21.03737623,21.68257054,21.77689296,21.77452599,22.63998447,21.99566929,64.94370079,88.55944882,73.82519685,21.75905512,60.59212598,32.03425197,35.45,72.87322835,20.04448819,29.4967827,28.18988069,27.64415231,28.01691893,30.29519514,28.73199434,30.60975585,29.88122143,28.84360865,33.16211888,42.27216281,42.67927958,47.87002755,41.13207418,36.48365831,35.07259199,30.0415351,33.56739103,43.95071656,25.514103,78.10891103,81.49388451,85.02571961,85.7488256,76.28339238,82.40102431,75.91335003,78.41654228,79.6633734,66.27998812
33,X2010.32,33,48,2010,28.38021745,21.10454369,54.4503937,46.46995105,82.21016555,21.10454369,21.2688372,20.97050112,20.85365988,21.02483428,21.74899216,21.03737623,21.68257054,21.77689296,21.77452599,54.4503937,21.99566929,64.94370079,88.55944882,73.82519685,21.75905512,60.59212598,32.03425197,35.45,72.87322835,28.38021745,29.4967827,28.18988069,27.64415231,28.01691893,30.29519514,28.73199434,30.60975585,29.88122143,28.84360865,46.46995105,42.27216281,42.67927958,47.87002755,41.13207418,36.48365831,35.07259199,30.0415351,33.56739103,43.95071656,82.21016555,78.10891103,81.49388451,85.02571961,85.7488256,76.28339238,82.40102431,75.91335003,78.41654228,79.6633734
34,X2010.33,34,0,2010,27.38209759,20.87312378,104.8149606,47.21482789,87.76283165,20.87312378,21.10454369,21.2688372,20.97050112,20.85365988,21.02483428,21.74899216,21.03737623,21.68257054,21.77689296,104.8149606,54.4503937,21.99566929,64.94370079,88.55944882,73.82519685,21.75905512,60.59212598,32.03425197,35.45,27.38209759,28.38021745,29.4967827,28.18988069,27.64415231,28.01691893,30.29519514,28.73199434,30.60975585,29.88122143,47.21482789,46.46995105,42.27216281,42.67927958,47.87002755,41.13207418,36.48365831,35.07259199,30.0415351,33.56739103,87.76283165,82.21016555,78.10891103,81.49388451,85.02571961,85.7488256,76.28339238,82.40102431,75.91335003,78.41654228
35,X2010.34,35,0,2010,27.58718431,20.73037803,46.72047244,44.04069589,82.59600304,20.73037803,20.87312378,21.10454369,21.2688372,20.97050112,20.85365988,21.02483428,21.74899216,21.03737623,21.68257054,46.72047244,104.8149606,54.4503937,21.99566929,64.94370079,88.55944882,73.82519685,21.75905512,60.59212598,32.03425197,27.58718431,27.38209759,28.38021745,29.4967827,28.18988069,27.64415231,28.01691893,30.29519514,28.73199434,30.60975585,44.04069589,47.21482789,46.46995105,42.27216281,42.67927958,47.87002755,41.13207418,36.48365831,35.07259199,30.0415351,82.59600304,87.76283165,82.21016555,78.10891103,81.49388451,85.02571961,85.7488256,76.28339238,82.40102431,75.91335003
36,X2010.35,36,0,2010,27.59275678,20.80685686,39.63267717,41.66747485,80.71123904,20.80685686,20.73037803,20.87312378,21.10454369,21.2688372,20.97050112,20.85365988,21.02483428,21.74899216,21.03737623,39.63267717,46.72047244,104.8149606,54.4503937,21.99566929,64.94370079,88.55944882,73.82519685,21.75905512,60.59212598,27.59275678,27.58718431,27.38209759,28.38021745,29.4967827,28.18988069,27.64415231,28.01691893,30.29519514,28.73199434,41.66747485,44.04069589,47.21482789,46.46995105,42.27216281,42.67927958,47.87002755,41.13207418,36.48365831,35.07259199,80.71123904,82.59600304,87.76283165,82.21016555,78.10891103,81.49388451,85.02571961,85.7488256,76.28339238,82.40102431
37,X2010.36,37,0,2010,28.56284914,20.76219278,28.00275591,43.88497455,80.12629686,20.76219278,20.80685686,20.73037803,20.87312378,21.10454369,21.2688372,20.97050112,20.85365988,21.02483428,21.74899216,28.00275591,39.63267717,46.72047244,104.8149606,54.4503937,21.99566929,64.94370079,88.55944882,73.82519685,21.75905512,28.56284914,27.59275678,27.58718431,27.38209759,28.38021745,29.4967827,28.18988069,27.64415231,28.01691893,30.29519514,43.88497455,41.66747485,44.04069589,47.21482789,46.46995105,42.27216281,42.67927958,47.87002755,41.13207418,36.48365831,80.12629686,80.71123904,82.59600304,87.76283165,82.21016555,78.10891103,81.49388451,85.02571961,85.7488256,76.28339238
38,X2010.37,38,0,2010,29.69864724,20.70404332,30.74251969,37.08077063,79.54055431,20.70404332,20.76219278,20.80685686,20.73037803,20.87312378,21.10454369,21.2688372,20.97050112,20.85365988,21.02483428,30.74251969,28.00275591,39.63267717,46.72047244,104.8149606,54.4503937,21.99566929,64.94370079,88.55944882,73.82519685,29.69864724,28.56284914,27.59275678,27.58718431,27.38209759,28.38021745,29.4967827,28.18988069,27.64415231,28.01691893,37.08077063,43.88497455,41.66747485,44.04069589,47.21482789,46.46995105,42.27216281,42.67927958,47.87002755,41.13207418,79.54055431,80.12629686,80.71123904,82.59600304,87.76283165,82.21016555,78.10891103,81.49388451,85.02571961,85.7488256
