id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
11,X2010.10,11,0,2010,33.51072683,17.68593633,0.419047619,5.011349168,32.87592163,17.68593633,16.29795235,16.07060169,12.49831908,13.22366173,11.52280109,9.653643639,7.687861223,8.675045335,8.302981569,0.419047619,0,0.011904762,0.247619048,0.519047619,1.697619048,0,0,0.030952381,0.428571429,33.51072683,31.9596896,31.35458562,28.14771237,26.3787509,26.35212268,25.79311805,22.33301374,17.92748338,19.37625981,5.011349168,8.418149934,5.11029543,9.086107889,15.166229,19.73444362,20.53912038,24.2760669,24.78500484,25.47976274,32.87592163,29.88220643,41.19875197,48.974846,52.63624631,57.44511188,49.77614932,65.96503077,73.68718682,73.39633993
12,X2010.11,12,9,2010,37.00418738,20.61607506,0.000793651,6.276601916,27.9053563,20.61607506,17.68593633,16.29795235,16.07060169,12.49831908,13.22366173,11.52280109,9.653643639,7.687861223,8.675045335,0.000793651,0.419047619,0,0.011904762,0.247619048,0.519047619,1.697619048,0,0,0.030952381,37.00418738,33.51072683,31.9596896,31.35458562,28.14771237,26.3787509,26.35212268,25.79311805,22.33301374,17.92748338,6.276601916,5.011349168,8.418149934,5.11029543,9.086107889,15.166229,19.73444362,20.53912038,24.2760669,24.78500484,27.9053563,32.87592163,29.88220643,41.19875197,48.974846,52.63624631,57.44511188,49.77614932,65.96503077,73.68718682
13,X2010.12,13,0,2010,36.91290397,21.55249561,0.00952381,2.468908147,32.47267408,21.55249561,20.61607506,17.68593633,16.29795235,16.07060169,12.49831908,13.22366173,11.52280109,9.653643639,7.687861223,0.00952381,0.000793651,0.419047619,0,0.011904762,0.247619048,0.519047619,1.697619048,0,0,36.91290397,37.00418738,33.51072683,31.9596896,31.35458562,28.14771237,26.3787509,26.35212268,25.79311805,22.33301374,2.468908147,6.276601916,5.011349168,8.418149934,5.11029543,9.086107889,15.166229,19.73444362,20.53912038,24.2760669,32.47267408,27.9053563,32.87592163,29.88220643,41.19875197,48.974846,52.63624631,57.44511188,49.77614932,65.96503077
14,X2010.13,14,0,2010,39.25075138,21.94657666,0,1.32816719,18.27374805,21.94657666,21.55249561,20.61607506,17.68593633,16.29795235,16.07060169,12.49831908,13.22366173,11.52280109,9.653643639,0,0.00952381,0.000793651,0.419047619,0,0.011904762,0.247619048,0.519047619,1.697619048,0,39.25075138,36.91290397,37.00418738,33.51072683,31.9596896,31.35458562,28.14771237,26.3787509,26.35212268,25.79311805,1.32816719,2.468908147,6.276601916,5.011349168,8.418149934,5.11029543,9.086107889,15.166229,19.73444362,20.53912038,18.27374805,32.47267408,27.9053563,32.87592163,29.88220643,41.19875197,48.974846,52.63624631,57.44511188,49.77614932
15,X2010.14,15,17,2010,39.4475658,23.49643659,2.846825397,3.105060281,26.73391412,23.49643659,21.94657666,21.55249561,20.61607506,17.68593633,16.29795235,16.07060169,12.49831908,13.22366173,11.52280109,2.846825397,0,0.00952381,0.000793651,0.419047619,0,0.011904762,0.247619048,0.519047619,1.697619048,39.4475658,39.25075138,36.91290397,37.00418738,33.51072683,31.9596896,31.35458562,28.14771237,26.3787509,26.35212268,3.105060281,1.32816719,2.468908147,6.276601916,5.011349168,8.418149934,5.11029543,9.086107889,15.166229,19.73444362,26.73391412,18.27374805,32.47267408,27.9053563,32.87592163,29.88220643,41.19875197,48.974846,52.63624631,57.44511188
16,X2010.15,16,36,2010,38.31707492,24.69214731,1.427777778,2.387716503,41.90920004,24.69214731,23.49643659,21.94657666,21.55249561,20.61607506,17.68593633,16.29795235,16.07060169,12.49831908,13.22366173,1.427777778,2.846825397,0,0.00952381,0.000793651,0.419047619,0,0.011904762,0.247619048,0.519047619,38.31707492,39.4475658,39.25075138,36.91290397,37.00418738,33.51072683,31.9596896,31.35458562,28.14771237,26.3787509,2.387716503,3.105060281,1.32816719,2.468908147,6.276601916,5.011349168,8.418149934,5.11029543,9.086107889,15.166229,41.90920004,26.73391412,18.27374805,32.47267408,27.9053563,32.87592163,29.88220643,41.19875197,48.974846,52.63624631
17,X2010.16,17,32,2010,38.71660978,24.36987143,0.903968254,3.70448215,38.21523938,24.36987143,24.69214731,23.49643659,21.94657666,21.55249561,20.61607506,17.68593633,16.29795235,16.07060169,12.49831908,0.903968254,1.427777778,2.846825397,0,0.00952381,0.000793651,0.419047619,0,0.011904762,0.247619048,38.71660978,38.31707492,39.4475658,39.25075138,36.91290397,37.00418738,33.51072683,31.9596896,31.35458562,28.14771237,3.70448215,2.387716503,3.105060281,1.32816719,2.468908147,6.276601916,5.011349168,8.418149934,5.11029543,9.086107889,38.21523938,41.90920004,26.73391412,18.27374805,32.47267408,27.9053563,32.87592163,29.88220643,41.19875197,48.974846
18,X2010.17,18,10,2010,35.89662537,23.92654195,13.87857143,11.91583376,53.26409459,23.92654195,24.36987143,24.69214731,23.49643659,21.94657666,21.55249561,20.61607506,17.68593633,16.29795235,16.07060169,13.87857143,0.903968254,1.427777778,2.846825397,0,0.00952381,0.000793651,0.419047619,0,0.011904762,35.89662537,38.71660978,38.31707492,39.4475658,39.25075138,36.91290397,37.00418738,33.51072683,31.9596896,31.35458562,11.91583376,3.70448215,2.387716503,3.105060281,1.32816719,2.468908147,6.276601916,5.011349168,8.418149934,5.11029543,53.26409459,38.21523938,41.90920004,26.73391412,18.27374805,32.47267408,27.9053563,32.87592163,29.88220643,41.19875197
19,X2010.18,19,12,2010,38.2785896,24.27179265,11.37936508,12.72649311,42.79095037,24.27179265,23.92654195,24.36987143,24.69214731,23.49643659,21.94657666,21.55249561,20.61607506,17.68593633,16.29795235,11.37936508,13.87857143,0.903968254,1.427777778,2.846825397,0,0.00952381,0.000793651,0.419047619,0,38.2785896,35.89662537,38.71660978,38.31707492,39.4475658,39.25075138,36.91290397,37.00418738,33.51072683,31.9596896,12.72649311,11.91583376,3.70448215,2.387716503,3.105060281,1.32816719,2.468908147,6.276601916,5.011349168,8.418149934,42.79095037,53.26409459,38.21523938,41.90920004,26.73391412,18.27374805,32.47267408,27.9053563,32.87592163,29.88220643
20,X2010.19,20,44,2010,38.86651976,25.72860377,5.056349206,7.286736785,46.05561269,25.72860377,24.27179265,23.92654195,24.36987143,24.69214731,23.49643659,21.94657666,21.55249561,20.61607506,17.68593633,5.056349206,11.37936508,13.87857143,0.903968254,1.427777778,2.846825397,0,0.00952381,0.000793651,0.419047619,38.86651976,38.2785896,35.89662537,38.71660978,38.31707492,39.4475658,39.25075138,36.91290397,37.00418738,33.51072683,7.286736785,12.72649311,11.91583376,3.70448215,2.387716503,3.105060281,1.32816719,2.468908147,6.276601916,5.011349168,46.05561269,42.79095037,53.26409459,38.21523938,41.90920004,26.73391412,18.27374805,32.47267408,27.9053563,32.87592163
21,X2010.20,21,0,2010,35.88453251,24.40022333,35.03492063,20.81307311,60.17036222,24.40022333,25.72860377,24.27179265,23.92654195,24.36987143,24.69214731,23.49643659,21.94657666,21.55249561,20.61607506,35.03492063,5.056349206,11.37936508,13.87857143,0.903968254,1.427777778,2.846825397,0,0.00952381,0.000793651,35.88453251,38.86651976,38.2785896,35.89662537,38.71660978,38.31707492,39.4475658,39.25075138,36.91290397,37.00418738,20.81307311,7.286736785,12.72649311,11.91583376,3.70448215,2.387716503,3.105060281,1.32816719,2.468908147,6.276601916,60.17036222,46.05561269,42.79095037,53.26409459,38.21523938,41.90920004,26.73391412,18.27374805,32.47267408,27.9053563
22,X2010.21,22,0,2010,37.65068114,25.78483283,17.89047619,19.75511993,55.18996631,25.78483283,24.40022333,25.72860377,24.27179265,23.92654195,24.36987143,24.69214731,23.49643659,21.94657666,21.55249561,17.89047619,35.03492063,5.056349206,11.37936508,13.87857143,0.903968254,1.427777778,2.846825397,0,0.00952381,37.65068114,35.88453251,38.86651976,38.2785896,35.89662537,38.71660978,38.31707492,39.4475658,39.25075138,36.91290397,19.75511993,20.81307311,7.286736785,12.72649311,11.91583376,3.70448215,2.387716503,3.105060281,1.32816719,2.468908147,55.18996631,60.17036222,46.05561269,42.79095037,53.26409459,38.21523938,41.90920004,26.73391412,18.27374805,32.47267408
23,X2010.22,23,106,2010,38.20359447,26.44088006,2.912698413,15.61067785,47.70593215,26.44088006,25.78483283,24.40022333,25.72860377,24.27179265,23.92654195,24.36987143,24.69214731,23.49643659,21.94657666,2.912698413,17.89047619,35.03492063,5.056349206,11.37936508,13.87857143,0.903968254,1.427777778,2.846825397,0,38.20359447,37.65068114,35.88453251,38.86651976,38.2785896,35.89662537,38.71660978,38.31707492,39.4475658,39.25075138,15.61067785,19.75511993,20.81307311,7.286736785,12.72649311,11.91583376,3.70448215,2.387716503,3.105060281,1.32816719,47.70593215,55.18996631,60.17036222,46.05561269,42.79095037,53.26409459,38.21523938,41.90920004,26.73391412,18.27374805
24,X2010.23,24,75,2010,37.83475918,26.42868946,24.78015873,17.79902578,57.77500508,26.42868946,26.44088006,25.78483283,24.40022333,25.72860377,24.27179265,23.92654195,24.36987143,24.69214731,23.49643659,24.78015873,2.912698413,17.89047619,35.03492063,5.056349206,11.37936508,13.87857143,0.903968254,1.427777778,2.846825397,37.83475918,38.20359447,37.65068114,35.88453251,38.86651976,38.2785896,35.89662537,38.71660978,38.31707492,39.4475658,17.79902578,15.61067785,19.75511993,20.81307311,7.286736785,12.72649311,11.91583376,3.70448215,2.387716503,3.105060281,57.77500508,47.70593215,55.18996631,60.17036222,46.05561269,42.79095037,53.26409459,38.21523938,41.90920004,26.73391412
25,X2010.24,25,0,2010,36.20790691,26.25505514,52.32936508,27.81576744,74.47498883,26.25505514,26.42868946,26.44088006,25.78483283,24.40022333,25.72860377,24.27179265,23.92654195,24.36987143,24.69214731,52.32936508,24.78015873,2.912698413,17.89047619,35.03492063,5.056349206,11.37936508,13.87857143,0.903968254,1.427777778,36.20790691,37.83475918,38.20359447,37.65068114,35.88453251,38.86651976,38.2785896,35.89662537,38.71660978,38.31707492,27.81576744,17.79902578,15.61067785,19.75511993,20.81307311,7.286736785,12.72649311,11.91583376,3.70448215,2.387716503,74.47498883,57.77500508,47.70593215,55.18996631,60.17036222,46.05561269,42.79095037,53.26409459,38.21523938,41.90920004
26,X2010.25,26,0,2010,34.90322904,25.8853749,48.53650794,32.47322029,80.90339888,25.8853749,26.25505514,26.42868946,26.44088006,25.78483283,24.40022333,25.72860377,24.27179265,23.92654195,24.36987143,48.53650794,52.32936508,24.78015873,2.912698413,17.89047619,35.03492063,5.056349206,11.37936508,13.87857143,0.903968254,34.90322904,36.20790691,37.83475918,38.20359447,37.65068114,35.88453251,38.86651976,38.2785896,35.89662537,38.71660978,32.47322029,27.81576744,17.79902578,15.61067785,19.75511993,20.81307311,7.286736785,12.72649311,11.91583376,3.70448215,80.90339888,74.47498883,57.77500508,47.70593215,55.18996631,60.17036222,46.05561269,42.79095037,53.26409459,38.21523938
27,X2010.26,27,0,2010,35.14889204,26.27682326,13.75634921,22.68533765,72.23339947,26.27682326,25.8853749,26.25505514,26.42868946,26.44088006,25.78483283,24.40022333,25.72860377,24.27179265,23.92654195,13.75634921,48.53650794,52.32936508,24.78015873,2.912698413,17.89047619,35.03492063,5.056349206,11.37936508,13.87857143,35.14889204,34.90322904,36.20790691,37.83475918,38.20359447,37.65068114,35.88453251,38.86651976,38.2785896,35.89662537,22.68533765,32.47322029,27.81576744,17.79902578,15.61067785,19.75511993,20.81307311,7.286736785,12.72649311,11.91583376,72.23339947,80.90339888,74.47498883,57.77500508,47.70593215,55.18996631,60.17036222,46.05561269,42.79095037,53.26409459
28,X2010.27,28,212,2010,33.42718952,25.79609299,113.2071429,43.01958034,83.3977597,25.79609299,26.27682326,25.8853749,26.25505514,26.42868946,26.44088006,25.78483283,24.40022333,25.72860377,24.27179265,113.2071429,13.75634921,48.53650794,52.32936508,24.78015873,2.912698413,17.89047619,35.03492063,5.056349206,11.37936508,33.42718952,35.14889204,34.90322904,36.20790691,37.83475918,38.20359447,37.65068114,35.88453251,38.86651976,38.2785896,43.01958034,22.68533765,32.47322029,27.81576744,17.79902578,15.61067785,19.75511993,20.81307311,7.286736785,12.72649311,83.3977597,72.23339947,80.90339888,74.47498883,57.77500508,47.70593215,55.18996631,60.17036222,46.05561269,42.79095037
29,X2010.28,29,0,2010,33.65697395,26.06118368,64.08730159,39.38304045,84.419811,26.06118368,25.79609299,26.27682326,25.8853749,26.25505514,26.42868946,26.44088006,25.78483283,24.40022333,25.72860377,64.08730159,113.2071429,13.75634921,48.53650794,52.32936508,24.78015873,2.912698413,17.89047619,35.03492063,5.056349206,33.65697395,33.42718952,35.14889204,34.90322904,36.20790691,37.83475918,38.20359447,37.65068114,35.88453251,38.86651976,39.38304045,43.01958034,22.68533765,32.47322029,27.81576744,17.79902578,15.61067785,19.75511993,20.81307311,7.286736785,84.419811,83.3977597,72.23339947,80.90339888,74.47498883,57.77500508,47.70593215,55.18996631,60.17036222,46.05561269
30,X2010.29,30,9,2010,33.43442402,26.08821271,43.40555556,41.70634926,81.82593297,26.08821271,26.06118368,25.79609299,26.27682326,25.8853749,26.25505514,26.42868946,26.44088006,25.78483283,24.40022333,43.40555556,64.08730159,113.2071429,13.75634921,48.53650794,52.32936508,24.78015873,2.912698413,17.89047619,35.03492063,33.43442402,33.65697395,33.42718952,35.14889204,34.90322904,36.20790691,37.83475918,38.20359447,37.65068114,35.88453251,41.70634926,39.38304045,43.01958034,22.68533765,32.47322029,27.81576744,17.79902578,15.61067785,19.75511993,20.81307311,81.82593297,84.419811,83.3977597,72.23339947,80.90339888,74.47498883,57.77500508,47.70593215,55.18996631,60.17036222
31,X2010.30,31,85,2010,33.49439066,25.67240539,26.33015873,34.26183328,80.23225734,25.67240539,26.08821271,26.06118368,25.79609299,26.27682326,25.8853749,26.25505514,26.42868946,26.44088006,25.78483283,26.33015873,43.40555556,64.08730159,113.2071429,13.75634921,48.53650794,52.32936508,24.78015873,2.912698413,17.89047619,33.49439066,33.43442402,33.65697395,33.42718952,35.14889204,34.90322904,36.20790691,37.83475918,38.20359447,37.65068114,34.26183328,41.70634926,39.38304045,43.01958034,22.68533765,32.47322029,27.81576744,17.79902578,15.61067785,19.75511993,80.23225734,81.82593297,84.419811,83.3977597,72.23339947,80.90339888,74.47498883,57.77500508,47.70593215,55.18996631
32,X2010.31,32,50,2010,35.02920197,26.10292976,14.39444444,24.89543072,73.6522526,26.10292976,25.67240539,26.08821271,26.06118368,25.79609299,26.27682326,25.8853749,26.25505514,26.42868946,26.44088006,14.39444444,26.33015873,43.40555556,64.08730159,113.2071429,13.75634921,48.53650794,52.32936508,24.78015873,2.912698413,35.02920197,33.49439066,33.43442402,33.65697395,33.42718952,35.14889204,34.90322904,36.20790691,37.83475918,38.20359447,24.89543072,34.26183328,41.70634926,39.38304045,43.01958034,22.68533765,32.47322029,27.81576744,17.79902578,15.61067785,73.6522526,80.23225734,81.82593297,84.419811,83.3977597,72.23339947,80.90339888,74.47498883,57.77500508,47.70593215
33,X2010.32,33,70,2010,33.11839635,25.59175345,80.7984127,35.9920083,85.44310647,25.59175345,26.10292976,25.67240539,26.08821271,26.06118368,25.79609299,26.27682326,25.8853749,26.25505514,26.42868946,80.7984127,14.39444444,26.33015873,43.40555556,64.08730159,113.2071429,13.75634921,48.53650794,52.32936508,24.78015873,33.11839635,35.02920197,33.49439066,33.43442402,33.65697395,33.42718952,35.14889204,34.90322904,36.20790691,37.83475918,35.9920083,24.89543072,34.26183328,41.70634926,39.38304045,43.01958034,22.68533765,32.47322029,27.81576744,17.79902578,85.44310647,73.6522526,80.23225734,81.82593297,84.419811,83.3977597,72.23339947,80.90339888,74.47498883,57.77500508
34,X2010.33,34,193,2010,32.34436422,25.11392947,78.58412698,42.75667558,89.60630894,25.11392947,25.59175345,26.10292976,25.67240539,26.08821271,26.06118368,25.79609299,26.27682326,25.8853749,26.25505514,78.58412698,80.7984127,14.39444444,26.33015873,43.40555556,64.08730159,113.2071429,13.75634921,48.53650794,52.32936508,32.34436422,33.11839635,35.02920197,33.49439066,33.43442402,33.65697395,33.42718952,35.14889204,34.90322904,36.20790691,42.75667558,35.9920083,24.89543072,34.26183328,41.70634926,39.38304045,43.01958034,22.68533765,32.47322029,27.81576744,89.60630894,85.44310647,73.6522526,80.23225734,81.82593297,84.419811,83.3977597,72.23339947,80.90339888,74.47498883
35,X2010.34,35,0,2010,33.39383995,26.05295401,12.14206349,37.32681413,82.60820833,26.05295401,25.11392947,25.59175345,26.10292976,25.67240539,26.08821271,26.06118368,25.79609299,26.27682326,25.8853749,12.14206349,78.58412698,80.7984127,14.39444444,26.33015873,43.40555556,64.08730159,113.2071429,13.75634921,48.53650794,33.39383995,32.34436422,33.11839635,35.02920197,33.49439066,33.43442402,33.65697395,33.42718952,35.14889204,34.90322904,37.32681413,42.75667558,35.9920083,24.89543072,34.26183328,41.70634926,39.38304045,43.01958034,22.68533765,32.47322029,82.60820833,89.60630894,85.44310647,73.6522526,80.23225734,81.82593297,84.419811,83.3977597,72.23339947,80.90339888
36,X2010.35,36,3,2010,33.83818604,26.03953408,15.23571429,32.09881036,77.53431068,26.03953408,26.05295401,25.11392947,25.59175345,26.10292976,25.67240539,26.08821271,26.06118368,25.79609299,26.27682326,15.23571429,12.14206349,78.58412698,80.7984127,14.39444444,26.33015873,43.40555556,64.08730159,113.2071429,13.75634921,33.83818604,33.39383995,32.34436422,33.11839635,35.02920197,33.49439066,33.43442402,33.65697395,33.42718952,35.14889204,32.09881036,37.32681413,42.75667558,35.9920083,24.89543072,34.26183328,41.70634926,39.38304045,43.01958034,22.68533765,77.53431068,82.60820833,89.60630894,85.44310647,73.6522526,80.23225734,81.82593297,84.419811,83.3977597,72.23339947
37,X2010.36,37,7,2010,32.00311517,24.7697645,77.37380952,38.89615716,87.32472774,24.7697645,26.03953408,26.05295401,25.11392947,25.59175345,26.10292976,25.67240539,26.08821271,26.06118368,25.79609299,77.37380952,15.23571429,12.14206349,78.58412698,80.7984127,14.39444444,26.33015873,43.40555556,64.08730159,113.2071429,32.00311517,33.83818604,33.39383995,32.34436422,33.11839635,35.02920197,33.49439066,33.43442402,33.65697395,33.42718952,38.89615716,32.09881036,37.32681413,42.75667558,35.9920083,24.89543072,34.26183328,41.70634926,39.38304045,43.01958034,87.32472774,77.53431068,82.60820833,89.60630894,85.44310647,73.6522526,80.23225734,81.82593297,84.419811,83.3977597
38,X2010.37,38,199,2010,31.94105505,24.34065057,61.34126984,48.45452022,87.41295262,24.34065057,24.7697645,26.03953408,26.05295401,25.11392947,25.59175345,26.10292976,25.67240539,26.08821271,26.06118368,61.34126984,77.37380952,15.23571429,12.14206349,78.58412698,80.7984127,14.39444444,26.33015873,43.40555556,64.08730159,31.94105505,32.00311517,33.83818604,33.39383995,32.34436422,33.11839635,35.02920197,33.49439066,33.43442402,33.65697395,48.45452022,38.89615716,32.09881036,37.32681413,42.75667558,35.9920083,24.89543072,34.26183328,41.70634926,39.38304045,87.41295262,87.32472774,77.53431068,82.60820833,89.60630894,85.44310647,73.6522526,80.23225734,81.82593297,84.419811
