id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
11,X2010.10,11,0,2010,32.21019485,19.38512056,5.224324324,6.337528666,53.74528828,19.38512056,18.77911852,17.54484182,14.94138692,15.39704275,12.93506298,10.89475671,9.641919396,10.30329867,10.4713019,5.224324324,0.027927928,1.593693694,1.935135135,5.924324324,0.040540541,0,0,0.016216216,0.113513514,32.21019485,31.53296393,31.03244904,28.26805005,27.33468411,26.83457177,25.89579237,24.7572497,21.18861135,21.85396558,6.337528666,7.094281786,9.106704386,7.489078825,9.732226161,9.564019847,11.00587274,14.55911485,17.49394938,17.55984614,53.74528828,49.04162299,53.31330917,54.29972975,59.75884784,57.28666654,54.16577461,56.85917191,69.46272049,66.12152976
12,X2010.11,12,0,2010,34.75967118,21.53984118,0.492792793,5.386864059,50.12190255,21.53984118,19.38512056,18.77911852,17.54484182,14.94138692,15.39704275,12.93506298,10.89475671,9.641919396,10.30329867,0.492792793,5.224324324,0.027927928,1.593693694,1.935135135,5.924324324,0.040540541,0,0,0.016216216,34.75967118,32.21019485,31.53296393,31.03244904,28.26805005,27.33468411,26.83457177,25.89579237,24.7572497,21.18861135,5.386864059,6.337528666,7.094281786,9.106704386,7.489078825,9.732226161,9.564019847,11.00587274,14.55911485,17.49394938,50.12190255,53.74528828,49.04162299,53.31330917,54.29972975,59.75884784,57.28666654,54.16577461,56.85917191,69.46272049
13,X2010.12,13,0,2010,33.56553262,22.36611736,11.74414414,5.867610581,58.19831405,22.36611736,21.53984118,19.38512056,18.77911852,17.54484182,14.94138692,15.39704275,12.93506298,10.89475671,9.641919396,11.74414414,0.492792793,5.224324324,0.027927928,1.593693694,1.935135135,5.924324324,0.040540541,0,0,33.56553262,34.75967118,32.21019485,31.53296393,31.03244904,28.26805005,27.33468411,26.83457177,25.89579237,24.7572497,5.867610581,5.386864059,6.337528666,7.094281786,9.106704386,7.489078825,9.732226161,9.564019847,11.00587274,14.55911485,58.19831405,50.12190255,53.74528828,49.04162299,53.31330917,54.29972975,59.75884784,57.28666654,54.16577461,56.85917191
14,X2010.13,14,0,2010,35.52479422,23.06458941,3.118018018,4.531011603,54.15402395,23.06458941,22.36611736,21.53984118,19.38512056,18.77911852,17.54484182,14.94138692,15.39704275,12.93506298,10.89475671,3.118018018,11.74414414,0.492792793,5.224324324,0.027927928,1.593693694,1.935135135,5.924324324,0.040540541,0,35.52479422,33.56553262,34.75967118,32.21019485,31.53296393,31.03244904,28.26805005,27.33468411,26.83457177,25.89579237,4.531011603,5.867610581,5.386864059,6.337528666,7.094281786,9.106704386,7.489078825,9.732226161,9.564019847,11.00587274,54.15402395,58.19831405,50.12190255,53.74528828,49.04162299,53.31330917,54.29972975,59.75884784,57.28666654,54.16577461
15,X2010.14,15,0,2010,35.5396389,23.7475999,7.610810811,6.201362256,55.5174855,23.7475999,23.06458941,22.36611736,21.53984118,19.38512056,18.77911852,17.54484182,14.94138692,15.39704275,12.93506298,7.610810811,3.118018018,11.74414414,0.492792793,5.224324324,0.027927928,1.593693694,1.935135135,5.924324324,0.040540541,35.5396389,35.52479422,33.56553262,34.75967118,32.21019485,31.53296393,31.03244904,28.26805005,27.33468411,26.83457177,6.201362256,4.531011603,5.867610581,5.386864059,6.337528666,7.094281786,9.106704386,7.489078825,9.732226161,9.564019847,55.5174855,54.15402395,58.19831405,50.12190255,53.74528828,49.04162299,53.31330917,54.29972975,59.75884784,57.28666654
16,X2010.15,16,0,2010,35.15407429,24.09654919,20.90900901,8.334674062,59.23579563,24.09654919,23.7475999,23.06458941,22.36611736,21.53984118,19.38512056,18.77911852,17.54484182,14.94138692,15.39704275,20.90900901,7.610810811,3.118018018,11.74414414,0.492792793,5.224324324,0.027927928,1.593693694,1.935135135,5.924324324,35.15407429,35.5396389,35.52479422,33.56553262,34.75967118,32.21019485,31.53296393,31.03244904,28.26805005,27.33468411,8.334674062,6.201362256,4.531011603,5.867610581,5.386864059,6.337528666,7.094281786,9.106704386,7.489078825,9.732226161,59.23579563,55.5174855,54.15402395,58.19831405,50.12190255,53.74528828,49.04162299,53.31330917,54.29972975,59.75884784
17,X2010.16,17,0,2010,34.68131721,23.44428772,28.61261261,12.87872608,62.25513769,23.44428772,24.09654919,23.7475999,23.06458941,22.36611736,21.53984118,19.38512056,18.77911852,17.54484182,14.94138692,28.61261261,20.90900901,7.610810811,3.118018018,11.74414414,0.492792793,5.224324324,0.027927928,1.593693694,1.935135135,34.68131721,35.15407429,35.5396389,35.52479422,33.56553262,34.75967118,32.21019485,31.53296393,31.03244904,28.26805005,12.87872608,8.334674062,6.201362256,4.531011603,5.867610581,5.386864059,6.337528666,7.094281786,9.106704386,7.489078825,62.25513769,59.23579563,55.5174855,54.15402395,58.19831405,50.12190255,53.74528828,49.04162299,53.31330917,54.29972975
18,X2010.17,18,0,2010,32.88616744,22.89038087,34.95585586,19.57395163,67.96537077,22.89038087,23.44428772,24.09654919,23.7475999,23.06458941,22.36611736,21.53984118,19.38512056,18.77911852,17.54484182,34.95585586,28.61261261,20.90900901,7.610810811,3.118018018,11.74414414,0.492792793,5.224324324,0.027927928,1.593693694,32.88616744,34.68131721,35.15407429,35.5396389,35.52479422,33.56553262,34.75967118,32.21019485,31.53296393,31.03244904,19.57395163,12.87872608,8.334674062,6.201362256,4.531011603,5.867610581,5.386864059,6.337528666,7.094281786,9.106704386,67.96537077,62.25513769,59.23579563,55.5174855,54.15402395,58.19831405,50.12190255,53.74528828,49.04162299,53.31330917
19,X2010.18,19,0,2010,34.93228355,23.97666231,29.02162162,21.92979609,62.95000678,23.97666231,22.89038087,23.44428772,24.09654919,23.7475999,23.06458941,22.36611736,21.53984118,19.38512056,18.77911852,29.02162162,34.95585586,28.61261261,20.90900901,7.610810811,3.118018018,11.74414414,0.492792793,5.224324324,0.027927928,34.93228355,32.88616744,34.68131721,35.15407429,35.5396389,35.52479422,33.56553262,34.75967118,32.21019485,31.53296393,21.92979609,19.57395163,12.87872608,8.334674062,6.201362256,4.531011603,5.867610581,5.386864059,6.337528666,7.094281786,62.95000678,67.96537077,62.25513769,59.23579563,55.5174855,54.15402395,58.19831405,50.12190255,53.74528828,49.04162299
20,X2010.19,20,0,2010,34.09614168,24.48052841,43.59189189,16.27368626,64.15537416,24.48052841,23.97666231,22.89038087,23.44428772,24.09654919,23.7475999,23.06458941,22.36611736,21.53984118,19.38512056,43.59189189,29.02162162,34.95585586,28.61261261,20.90900901,7.610810811,3.118018018,11.74414414,0.492792793,5.224324324,34.09614168,34.93228355,32.88616744,34.68131721,35.15407429,35.5396389,35.52479422,33.56553262,34.75967118,32.21019485,16.27368626,21.92979609,19.57395163,12.87872608,8.334674062,6.201362256,4.531011603,5.867610581,5.386864059,6.337528666,64.15537416,62.95000678,67.96537077,62.25513769,59.23579563,55.5174855,54.15402395,58.19831405,50.12190255,53.74528828
21,X2010.20,21,0,2010,31.64970325,23.13709749,60.09099099,25.32524603,78.91377625,23.13709749,24.48052841,23.97666231,22.89038087,23.44428772,24.09654919,23.7475999,23.06458941,22.36611736,21.53984118,60.09099099,43.59189189,29.02162162,34.95585586,28.61261261,20.90900901,7.610810811,3.118018018,11.74414414,0.492792793,31.64970325,34.09614168,34.93228355,32.88616744,34.68131721,35.15407429,35.5396389,35.52479422,33.56553262,34.75967118,25.32524603,16.27368626,21.92979609,19.57395163,12.87872608,8.334674062,6.201362256,4.531011603,5.867610581,5.386864059,78.91377625,64.15537416,62.95000678,67.96537077,62.25513769,59.23579563,55.5174855,54.15402395,58.19831405,50.12190255
22,X2010.21,22,0,2010,33.52564939,24.68156368,33.07297297,27.97015171,70.72976051,24.68156368,23.13709749,24.48052841,23.97666231,22.89038087,23.44428772,24.09654919,23.7475999,23.06458941,22.36611736,33.07297297,60.09099099,43.59189189,29.02162162,34.95585586,28.61261261,20.90900901,7.610810811,3.118018018,11.74414414,33.52564939,31.64970325,34.09614168,34.93228355,32.88616744,34.68131721,35.15407429,35.5396389,35.52479422,33.56553262,27.97015171,25.32524603,16.27368626,21.92979609,19.57395163,12.87872608,8.334674062,6.201362256,4.531011603,5.867610581,70.72976051,78.91377625,64.15537416,62.95000678,67.96537077,62.25513769,59.23579563,55.5174855,54.15402395,58.19831405
23,X2010.22,23,0,2010,34.28982007,25.03169112,49.29369369,31.83861792,67.57783276,25.03169112,24.68156368,23.13709749,24.48052841,23.97666231,22.89038087,23.44428772,24.09654919,23.7475999,23.06458941,49.29369369,33.07297297,60.09099099,43.59189189,29.02162162,34.95585586,28.61261261,20.90900901,7.610810811,3.118018018,34.28982007,33.52564939,31.64970325,34.09614168,34.93228355,32.88616744,34.68131721,35.15407429,35.5396389,35.52479422,31.83861792,27.97015171,25.32524603,16.27368626,21.92979609,19.57395163,12.87872608,8.334674062,6.201362256,4.531011603,67.57783276,70.72976051,78.91377625,64.15537416,62.95000678,67.96537077,62.25513769,59.23579563,55.5174855,54.15402395
24,X2010.23,24,0,2010,33.21000006,24.90500999,50.78378378,26.33214478,72.93031677,24.90500999,25.03169112,24.68156368,23.13709749,24.48052841,23.97666231,22.89038087,23.44428772,24.09654919,23.7475999,50.78378378,49.29369369,33.07297297,60.09099099,43.59189189,29.02162162,34.95585586,28.61261261,20.90900901,7.610810811,33.21000006,34.28982007,33.52564939,31.64970325,34.09614168,34.93228355,32.88616744,34.68131721,35.15407429,35.5396389,26.33214478,31.83861792,27.97015171,25.32524603,16.27368626,21.92979609,19.57395163,12.87872608,8.334674062,6.201362256,72.93031677,67.57783276,70.72976051,78.91377625,64.15537416,62.95000678,67.96537077,62.25513769,59.23579563,55.5174855
25,X2010.24,25,0,2010,32.42474484,24.61441516,71.02342342,30.04564386,78.24272397,24.61441516,24.90500999,25.03169112,24.68156368,23.13709749,24.48052841,23.97666231,22.89038087,23.44428772,24.09654919,71.02342342,50.78378378,49.29369369,33.07297297,60.09099099,43.59189189,29.02162162,34.95585586,28.61261261,20.90900901,32.42474484,33.21000006,34.28982007,33.52564939,31.64970325,34.09614168,34.93228355,32.88616744,34.68131721,35.15407429,30.04564386,26.33214478,31.83861792,27.97015171,25.32524603,16.27368626,21.92979609,19.57395163,12.87872608,8.334674062,78.24272397,72.93031677,67.57783276,70.72976051,78.91377625,64.15537416,62.95000678,67.96537077,62.25513769,59.23579563
26,X2010.25,26,0,2010,31.66586795,24.47631456,119.0459459,38.53987525,85.27406934,24.47631456,24.61441516,24.90500999,25.03169112,24.68156368,23.13709749,24.48052841,23.97666231,22.89038087,23.44428772,119.0459459,71.02342342,50.78378378,49.29369369,33.07297297,60.09099099,43.59189189,29.02162162,34.95585586,28.61261261,31.66586795,32.42474484,33.21000006,34.28982007,33.52564939,31.64970325,34.09614168,34.93228355,32.88616744,34.68131721,38.53987525,30.04564386,26.33214478,31.83861792,27.97015171,25.32524603,16.27368626,21.92979609,19.57395163,12.87872608,85.27406934,78.24272397,72.93031677,67.57783276,70.72976051,78.91377625,64.15537416,62.95000678,67.96537077,62.25513769
27,X2010.26,27,0,2010,32.0781365,24.36804246,70.04774775,38.41820577,79.82095219,24.36804246,24.47631456,24.61441516,24.90500999,25.03169112,24.68156368,23.13709749,24.48052841,23.97666231,22.89038087,70.04774775,119.0459459,71.02342342,50.78378378,49.29369369,33.07297297,60.09099099,43.59189189,29.02162162,34.95585586,32.0781365,31.66586795,32.42474484,33.21000006,34.28982007,33.52564939,31.64970325,34.09614168,34.93228355,32.88616744,38.41820577,38.53987525,30.04564386,26.33214478,31.83861792,27.97015171,25.32524603,16.27368626,21.92979609,19.57395163,79.82095219,85.27406934,78.24272397,72.93031677,67.57783276,70.72976051,78.91377625,64.15537416,62.95000678,67.96537077
28,X2010.27,28,0,2010,31.45752478,24.60398893,90.04504505,31.7331997,82.64519909,24.60398893,24.36804246,24.47631456,24.61441516,24.90500999,25.03169112,24.68156368,23.13709749,24.48052841,23.97666231,90.04504505,70.04774775,119.0459459,71.02342342,50.78378378,49.29369369,33.07297297,60.09099099,43.59189189,29.02162162,31.45752478,32.0781365,31.66586795,32.42474484,33.21000006,34.28982007,33.52564939,31.64970325,34.09614168,34.93228355,31.7331997,38.41820577,38.53987525,30.04564386,26.33214478,31.83861792,27.97015171,25.32524603,16.27368626,21.92979609,82.64519909,79.82095219,85.27406934,78.24272397,72.93031677,67.57783276,70.72976051,78.91377625,64.15537416,62.95000678
29,X2010.28,29,0,2010,32.00871704,24.91134212,85.07297297,30.43375062,78.19384564,24.91134212,24.60398893,24.36804246,24.47631456,24.61441516,24.90500999,25.03169112,24.68156368,23.13709749,24.48052841,85.07297297,90.04504505,70.04774775,119.0459459,71.02342342,50.78378378,49.29369369,33.07297297,60.09099099,43.59189189,32.00871704,31.45752478,32.0781365,31.66586795,32.42474484,33.21000006,34.28982007,33.52564939,31.64970325,34.09614168,30.43375062,31.7331997,38.41820577,38.53987525,30.04564386,26.33214478,31.83861792,27.97015171,25.32524603,16.27368626,78.19384564,82.64519909,79.82095219,85.27406934,78.24272397,72.93031677,67.57783276,70.72976051,78.91377625,64.15537416
30,X2010.29,30,0,2010,31.17184848,24.4623635,47.45765766,26.81530437,83.00284582,24.4623635,24.91134212,24.60398893,24.36804246,24.47631456,24.61441516,24.90500999,25.03169112,24.68156368,23.13709749,47.45765766,85.07297297,90.04504505,70.04774775,119.0459459,71.02342342,50.78378378,49.29369369,33.07297297,60.09099099,31.17184848,32.00871704,31.45752478,32.0781365,31.66586795,32.42474484,33.21000006,34.28982007,33.52564939,31.64970325,26.81530437,30.43375062,31.7331997,38.41820577,38.53987525,30.04564386,26.33214478,31.83861792,27.97015171,25.32524603,83.00284582,78.19384564,82.64519909,79.82095219,85.27406934,78.24272397,72.93031677,67.57783276,70.72976051,78.91377625
31,X2010.30,31,0,2010,30.42259139,24.22817281,71.71261261,27.34494292,84.8730842,24.22817281,24.4623635,24.91134212,24.60398893,24.36804246,24.47631456,24.61441516,24.90500999,25.03169112,24.68156368,71.71261261,47.45765766,85.07297297,90.04504505,70.04774775,119.0459459,71.02342342,50.78378378,49.29369369,33.07297297,30.42259139,31.17184848,32.00871704,31.45752478,32.0781365,31.66586795,32.42474484,33.21000006,34.28982007,33.52564939,27.34494292,26.81530437,30.43375062,31.7331997,38.41820577,38.53987525,30.04564386,26.33214478,31.83861792,27.97015171,84.8730842,83.00284582,78.19384564,82.64519909,79.82095219,85.27406934,78.24272397,72.93031677,67.57783276,70.72976051
32,X2010.31,32,0,2010,32.2755059,24.75206852,24.26756757,22.04883903,79.44004898,24.75206852,24.22817281,24.4623635,24.91134212,24.60398893,24.36804246,24.47631456,24.61441516,24.90500999,25.03169112,24.26756757,71.71261261,47.45765766,85.07297297,90.04504505,70.04774775,119.0459459,71.02342342,50.78378378,49.29369369,32.2755059,30.42259139,31.17184848,32.00871704,31.45752478,32.0781365,31.66586795,32.42474484,33.21000006,34.28982007,22.04883903,27.34494292,26.81530437,30.43375062,31.7331997,38.41820577,38.53987525,30.04564386,26.33214478,31.83861792,79.44004898,84.8730842,83.00284582,78.19384564,82.64519909,79.82095219,85.27406934,78.24272397,72.93031677,67.57783276
33,X2010.32,33,0,2010,30.84458778,24.63405763,80.45675676,22.2872814,81.88923786,24.63405763,24.75206852,24.22817281,24.4623635,24.91134212,24.60398893,24.36804246,24.47631456,24.61441516,24.90500999,80.45675676,24.26756757,71.71261261,47.45765766,85.07297297,90.04504505,70.04774775,119.0459459,71.02342342,50.78378378,30.84458778,32.2755059,30.42259139,31.17184848,32.00871704,31.45752478,32.0781365,31.66586795,32.42474484,33.21000006,22.2872814,22.04883903,27.34494292,26.81530437,30.43375062,31.7331997,38.41820577,38.53987525,30.04564386,26.33214478,81.88923786,79.44004898,84.8730842,83.00284582,78.19384564,82.64519909,79.82095219,85.27406934,78.24272397,72.93031677
34,X2010.33,34,0,2010,30.57321481,24.2370757,87.36306306,22.97087259,82.31693783,24.2370757,24.63405763,24.75206852,24.22817281,24.4623635,24.91134212,24.60398893,24.36804246,24.47631456,24.61441516,87.36306306,80.45675676,24.26756757,71.71261261,47.45765766,85.07297297,90.04504505,70.04774775,119.0459459,71.02342342,30.57321481,30.84458778,32.2755059,30.42259139,31.17184848,32.00871704,31.45752478,32.0781365,31.66586795,32.42474484,22.97087259,22.2872814,22.04883903,27.34494292,26.81530437,30.43375062,31.7331997,38.41820577,38.53987525,30.04564386,82.31693783,81.88923786,79.44004898,84.8730842,83.00284582,78.19384564,82.64519909,79.82095219,85.27406934,78.24272397
35,X2010.34,35,0,2010,30.92967888,24.47470251,39.30810811,21.75653666,82.52759885,24.47470251,24.2370757,24.63405763,24.75206852,24.22817281,24.4623635,24.91134212,24.60398893,24.36804246,24.47631456,39.30810811,87.36306306,80.45675676,24.26756757,71.71261261,47.45765766,85.07297297,90.04504505,70.04774775,119.0459459,30.92967888,30.57321481,30.84458778,32.2755059,30.42259139,31.17184848,32.00871704,31.45752478,32.0781365,31.66586795,21.75653666,22.97087259,22.2872814,22.04883903,27.34494292,26.81530437,30.43375062,31.7331997,38.41820577,38.53987525,82.52759885,82.31693783,81.88923786,79.44004898,84.8730842,83.00284582,78.19384564,82.64519909,79.82095219,85.27406934
36,X2010.35,36,0,2010,31.19064677,24.62979649,49.47837838,24.21936841,81.44822764,24.62979649,24.47470251,24.2370757,24.63405763,24.75206852,24.22817281,24.4623635,24.91134212,24.60398893,24.36804246,49.47837838,39.30810811,87.36306306,80.45675676,24.26756757,71.71261261,47.45765766,85.07297297,90.04504505,70.04774775,31.19064677,30.92967888,30.57321481,30.84458778,32.2755059,30.42259139,31.17184848,32.00871704,31.45752478,32.0781365,24.21936841,21.75653666,22.97087259,22.2872814,22.04883903,27.34494292,26.81530437,30.43375062,31.7331997,38.41820577,81.44822764,82.52759885,82.31693783,81.88923786,79.44004898,84.8730842,83.00284582,78.19384564,82.64519909,79.82095219
37,X2010.36,37,7,2010,29.87601931,23.67177218,87.4954955,28.93139964,87.65531403,23.67177218,24.62979649,24.47470251,24.2370757,24.63405763,24.75206852,24.22817281,24.4623635,24.91134212,24.60398893,87.4954955,49.47837838,39.30810811,87.36306306,80.45675676,24.26756757,71.71261261,47.45765766,85.07297297,90.04504505,29.87601931,31.19064677,30.92967888,30.57321481,30.84458778,32.2755059,30.42259139,31.17184848,32.00871704,31.45752478,28.93139964,24.21936841,21.75653666,22.97087259,22.2872814,22.04883903,27.34494292,26.81530437,30.43375062,31.7331997,87.65531403,81.44822764,82.52759885,82.31693783,81.88923786,79.44004898,84.8730842,83.00284582,78.19384564,82.64519909
38,X2010.37,38,109,2010,29.5008321,23.26674866,76.95225225,34.27715383,89.13028197,23.26674866,23.67177218,24.62979649,24.47470251,24.2370757,24.63405763,24.75206852,24.22817281,24.4623635,24.91134212,76.95225225,87.4954955,49.47837838,39.30810811,87.36306306,80.45675676,24.26756757,71.71261261,47.45765766,85.07297297,29.5008321,29.87601931,31.19064677,30.92967888,30.57321481,30.84458778,32.2755059,30.42259139,31.17184848,32.00871704,34.27715383,28.93139964,24.21936841,21.75653666,22.97087259,22.2872814,22.04883903,27.34494292,26.81530437,30.43375062,89.13028197,87.65531403,81.44822764,82.52759885,82.31693783,81.88923786,79.44004898,84.8730842,83.00284582,78.19384564
